run_slug,arm,repeat,kind,log_line,wall_clock_s,ros_clock_s,feature_timestamp_ns,before_accept,value_json,scale,gravity,normal_spectrum,source,run_dir
afrl_bus_s180_d045,L-all,3,relative_pose_reject,46,1788796794.028608271,1494876661.544476907,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/L-all/repeat3
afrl_bus_s180_d045,L-all,3,relative_pose_reject,47,1788796794.188034442,1494876661.705390614,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/L-all/repeat3
afrl_bus_s180_d045,L-all,3,relative_pose_reject,48,1788796794.346771971,1494876661.866493794,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/L-all/repeat3
afrl_bus_s180_d045,L-all,3,low_excitation_warning,49,1788796795.166291066,1494876662.681557792,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/L-all/repeat3
afrl_bus_s180_d045,L-all,3,low_excitation_warning,50,1788796795.396115790,1494876662.918873846,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/L-all/repeat3
afrl_bus_s180_d045,L-all,3,low_excitation_warning,51,1788796795.617854214,1494876663.133917804,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/L-all/repeat3
afrl_bus_s180_d045,L-all,3,low_excitation_warning,52,1788796795.843549147,1494876663.365741483,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/L-all/repeat3
afrl_bus_s180_d045,L-all,3,low_excitation_warning,53,1788796796.062948100,1494876663.587130520,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/L-all/repeat3
afrl_bus_s180_d045,L-all,3,low_excitation_warning,54,1788796796.282733910,1494876663.798467433,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/L-all/repeat3
afrl_bus_s180_d045,L-all,3,low_excitation_warning,55,1788796796.492657898,1494876664.009805206,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/L-all/repeat3
afrl_bus_s180_d045,L-all,3,low_excitation_warning,56,1788796796.712472908,1494876664.231209174,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/L-all/repeat3
afrl_bus_s180_d045,L-all,3,low_excitation_warning,57,1788796796.939543954,1494876664.462653736,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/L-all/repeat3
afrl_bus_s180_d045,L-all,3,low_excitation_warning,58,1788796797.162113572,1494876664.683928291,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/L-all/repeat3
afrl_bus_s180_d045,L-all,3,low_excitation_warning,59,1788796797.384848553,1494876664.905238107,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/L-all/repeat3
afrl_bus_s180_d045,L-all,3,gyro_bias_delta,40,1788796797.493745365,1494876665.015905930,Unknown,True,"[0.014115, -0.00855816, -0.0366354]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/L-all/repeat3
afrl_bus_s180_d045,L-all,3,alignment_reject,60,1788796797.495730519,1494876665.015905930,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/L-all/repeat3
afrl_bus_s180_d045,L-all,3,low_excitation_warning,61,1788796797.497712214,1494876665.015905930,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/L-all/repeat3
afrl_bus_s180_d045,L-all,3,gyro_bias_delta,41,1788796797.575928413,1494876665.096355298,Unknown,True,"[2.52484e-05, 0.000903674, 0.00157654]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/L-all/repeat3
afrl_bus_s180_d045,L-all,3,alignment_reject,62,1788796797.577538171,1494876665.096355298,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/L-all/repeat3
afrl_bus_s180_d045,L-all,3,low_excitation_warning,63,1788796797.579424894,1494876665.096355298,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/L-all/repeat3
afrl_bus_s180_d045,L-all,3,gyro_bias_delta,42,1788796797.781990794,1494876665.297544505,Unknown,True,"[-0.00221008, 0.00375032, 0.00787639]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/L-all/repeat3
afrl_bus_s180_d045,L-all,3,alignment_reject,64,1788796797.783482270,1494876665.307605289,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/L-all/repeat3
afrl_bus_s180_d045,L-all,3,low_excitation_warning,65,1788796797.785317502,1494876665.307605289,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/L-all/repeat3
afrl_bus_s180_d045,L-all,3,low_excitation_warning,66,1788796798.004474600,1494876665.518881821,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/L-all/repeat3
afrl_bus_s180_d045,L-all,3,low_excitation_warning,67,1788796798.226916335,1494876665.750317062,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/L-all/repeat3
afrl_bus_s180_d045,L-all,3,gyro_bias_delta,45,1788796798.444087928,1494876665.967001107,Unknown,True,"[-0.0127369, -0.00523213, 0.0297318]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/L-all/repeat3
afrl_bus_s180_d045,L-all,3,accepted,68,1788796798.498928662,1494876666.017337191,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/L-all/repeat3
afrl_bus_s180_d045,C-all,1,relative_pose_reject,31,1788796859.617380516,1494876661.545123752,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/C-all/repeat1
afrl_bus_s180_d045,C-all,1,relative_pose_reject,32,1788796859.777393921,1494876661.706120004,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/C-all/repeat1
afrl_bus_s180_d045,C-all,1,relative_pose_reject,33,1788796859.935917921,1494876661.867171997,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/C-all/repeat1
afrl_bus_s180_d045,C-all,1,gyro_bias_delta,30,1788796860.732836141,1494876662.662234146,Unknown,True,"[0.00165468, -0.00317782, 0.0350834]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/C-all/repeat1
afrl_bus_s180_d045,C-all,1,accepted,34,1788796860.773923471,1494876662.702468541,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/C-all/repeat1
afrl_bus_s180_d045,C-all,2,relative_pose_reject,29,1788796924.687332902,1494876661.546522873,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/C-all/repeat2
afrl_bus_s180_d045,C-all,2,relative_pose_reject,30,1788796924.847509726,1494876661.707546531,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/C-all/repeat2
afrl_bus_s180_d045,C-all,2,relative_pose_reject,31,1788796925.016408110,1494876661.879391846,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/C-all/repeat2
afrl_bus_s180_d045,C-all,2,gyro_bias_delta,28,1788796925.809015365,1494876662.674375123,Unknown,True,"[0.00165468, -0.00317782, 0.0350834]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/C-all/repeat2
afrl_bus_s180_d045,C-all,2,accepted,32,1788796925.851548657,1494876662.716275203,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/C-all/repeat2
afrl_bus_s180_d045,C-all,3,relative_pose_reject,33,1788796989.726730563,1494876661.544644888,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/C-all/repeat3
afrl_bus_s180_d045,C-all,3,relative_pose_reject,34,1788796989.885997008,1494876661.705681334,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/C-all/repeat3
afrl_bus_s180_d045,C-all,3,relative_pose_reject,35,1788796990.045106231,1494876661.866637989,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/C-all/repeat3
afrl_bus_s180_d045,C-all,3,gyro_bias_delta,32,1788796990.635469584,1494876662.460681935,Unknown,True,"[0.01165, -0.00210767, 0.0273596]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/C-all/repeat3
afrl_bus_s180_d045,C-all,3,accepted,36,1788796990.687581816,1494876662.511010116,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_bus_s180_d045/C-all/repeat3
a08_2700_3600,B,1,low_excitation_warning,26,1788797054.454844988,1542885097.167421647,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/B/repeat1
a08_2700_3600,B,1,gyro_bias_delta,25,1788797054.569666235,1542885097.288074934,Unknown,True,"[-0.000552984, 0.00909836, -0.0607808]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/B/repeat1
a08_2700_3600,B,1,accepted,27,1788797054.611547128,1542885097.328302779,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/B/repeat1
a08_2700_3600,B,2,low_excitation_warning,26,1788797120.380828744,1542885097.169103096,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/B/repeat2
a08_2700_3600,B,2,gyro_bias_delta,25,1788797120.497526226,1542885097.289796916,Unknown,True,"[-0.000552984, 0.00909836, -0.0607808]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/B/repeat2
a08_2700_3600,B,2,accepted,27,1788797120.540785621,1542885097.330024799,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/B/repeat2
a08_2700_3600,B,3,low_excitation_warning,26,1788797186.341413339,1542885097.167255354,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/B/repeat3
a08_2700_3600,B,3,gyro_bias_delta,25,1788797186.455020183,1542885097.287953963,Unknown,True,"[-0.000552984, 0.00909836, -0.0607808]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/B/repeat3
a08_2700_3600,B,3,accepted,27,1788797186.496479998,1542885097.328184551,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/B/repeat3
a08_2700_3600,L6,1,low_excitation_warning,26,1788797374.438486742,1542885097.167204346,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/L6/repeat1
a08_2700_3600,L6,1,gyro_bias_delta,25,1788797374.556099137,1542885097.287880208,Unknown,True,"[-0.000799441, 0.00924862, -0.0606343]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/L6/repeat1
a08_2700_3600,L6,1,accepted,27,1788797374.605374310,1542885097.338171530,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/L6/repeat1
a08_2700_3600,L6,2,low_excitation_warning,26,1788797440.424806210,1542885097.167234101,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/L6/repeat2
a08_2700_3600,L6,2,gyro_bias_delta,25,1788797440.539778758,1542885097.287883434,Unknown,True,"[-0.000799441, 0.00924862, -0.0606343]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/L6/repeat2
a08_2700_3600,L6,2,accepted,27,1788797440.592457474,1542885097.338168013,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/L6/repeat2
a08_2700_3600,L6,3,low_excitation_warning,26,1788797506.201599286,1542885097.167263249,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/L6/repeat3
a08_2700_3600,L6,3,gyro_bias_delta,25,1788797506.323324240,1542885097.287973338,Unknown,True,"[-0.000799441, 0.00924862, -0.0606343]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/L6/repeat3
a08_2700_3600,L6,3,accepted,27,1788797506.373981291,1542885097.338278838,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/L6/repeat3
a08_2700_3600,L-all,1,low_excitation_warning,26,1788797572.208712384,1542885097.187631950,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/L-all/repeat1
a08_2700_3600,L-all,1,gyro_bias_delta,25,1788797572.361655480,1542885097.338722844,Unknown,True,"[-0.00200199, 0.00985649, -0.0599284]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/L-all/repeat1
a08_2700_3600,L-all,1,accepted,27,1788797572.413776129,1542885097.389021053,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/L-all/repeat1
a08_2700_3600,L-all,2,low_excitation_warning,26,1788797638.354248767,1542885097.167826411,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/L-all/repeat2
a08_2700_3600,L-all,2,gyro_bias_delta,25,1788797638.508826252,1542885097.328816796,Unknown,True,"[-0.00200199, 0.00985649, -0.0599284]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/L-all/repeat2
a08_2700_3600,L-all,2,accepted,27,1788797638.566153572,1542885097.379232460,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/L-all/repeat2
a08_2700_3600,L-all,3,low_excitation_warning,26,1788797704.255978036,1542885097.168243790,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/L-all/repeat3
a08_2700_3600,L-all,3,gyro_bias_delta,25,1788797704.418496211,1542885097.329478117,Unknown,True,"[-0.00200199, 0.00985649, -0.0599284]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/L-all/repeat3
a08_2700_3600,L-all,3,accepted,27,1788797704.470911053,1542885097.389828239,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/L-all/repeat3
a08_2700_3600,C-all,1,low_excitation_warning,26,1788797770.243561926,1542885097.169615235,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/C-all/repeat1
a08_2700_3600,C-all,1,gyro_bias_delta,25,1788797770.369707268,1542885097.300407532,Unknown,True,"[-0.000408065, 0.00918484, -0.0608142]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/C-all/repeat1
a08_2700_3600,C-all,1,accepted,27,1788797770.415762488,1542885097.340683925,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/C-all/repeat1
a08_2700_3600,C-all,2,low_excitation_warning,26,1788797836.425810794,1542885097.167805212,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/C-all/repeat2
a08_2700_3600,C-all,2,gyro_bias_delta,25,1788797836.558417639,1542885097.300349735,Unknown,True,"[-0.000408065, 0.00918484, -0.0608142]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/C-all/repeat2
a08_2700_3600,C-all,2,accepted,27,1788797836.603303883,1542885097.350676603,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/C-all/repeat2
a08_2700_3600,C-all,3,low_excitation_warning,26,1788797902.431898710,1542885097.167006800,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/C-all/repeat3
a08_2700_3600,C-all,3,gyro_bias_delta,25,1788797902.556736873,1542885097.297747305,Unknown,True,"[-0.000408065, 0.00918484, -0.0608142]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/C-all/repeat3
a08_2700_3600,C-all,3,accepted,27,1788797902.600400556,1542885097.337973614,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/a08_2700_3600/C-all/repeat3
afrl_cemetery_s135_d045,B,1,low_excitation_warning,28,1788799206.526038194,1535224998.425493591,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_cemetery_s135_d045/B/repeat1
afrl_cemetery_s135_d045,B,1,gyro_bias_delta,26,1788799206.587563105,1535224998.495889085,Unknown,True,"[-0.0128677, 0.0427911, -0.00667059]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_cemetery_s135_d045/B/repeat1
afrl_cemetery_s135_d045,B,1,alignment_reject,29,1788799206.588672660,1535224998.495889085,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_cemetery_s135_d045/B/repeat1
afrl_cemetery_s135_d045,B,1,low_excitation_warning,30,1788799206.657924908,1535224998.566308909,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_cemetery_s135_d045/B/repeat1
afrl_cemetery_s135_d045,B,1,gyro_bias_delta,27,1788799206.712935528,1535224998.616624136,Unknown,True,"[-0.00860517, -0.0472695, 0.0100613]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_cemetery_s135_d045/B/repeat1
afrl_cemetery_s135_d045,B,1,accepted,31,1788799206.782935483,1535224998.687029960,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_cemetery_s135_d045/B/repeat1
afrl_cemetery_s135_d045,B,2,low_excitation_warning,28,1788799271.977152228,1535224998.425811290,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_cemetery_s135_d045/B/repeat2
afrl_cemetery_s135_d045,B,2,gyro_bias_delta,26,1788799272.037330708,1535224998.486137021,Unknown,True,"[-0.0128677, 0.0427911, -0.00667059]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_cemetery_s135_d045/B/repeat2
afrl_cemetery_s135_d045,B,2,alignment_reject,29,1788799272.038451156,1535224998.496201644,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_cemetery_s135_d045/B/repeat2
afrl_cemetery_s135_d045,B,2,low_excitation_warning,30,1788799272.108793739,1535224998.566641547,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_cemetery_s135_d045/B/repeat2
afrl_cemetery_s135_d045,B,2,gyro_bias_delta,27,1788799272.152930155,1535224998.606890965,Unknown,True,"[-0.00860517, -0.0472695, 0.0100613]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_cemetery_s135_d045/B/repeat2
afrl_cemetery_s135_d045,B,2,accepted,31,1788799272.224928849,1535224998.677356789,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_cemetery_s135_d045/B/repeat2
afrl_cemetery_s135_d045,B,3,low_excitation_warning,28,1788799337.450430020,1535224998.425610029,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_cemetery_s135_d045/B/repeat3
afrl_cemetery_s135_d045,B,3,gyro_bias_delta,26,1788799337.512374411,1535224998.496651418,Unknown,True,"[-0.0128677, 0.0427911, -0.00667059]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_cemetery_s135_d045/B/repeat3
afrl_cemetery_s135_d045,B,3,alignment_reject,29,1788799337.513457610,1535224998.496651418,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_cemetery_s135_d045/B/repeat3
afrl_cemetery_s135_d045,B,3,low_excitation_warning,30,1788799337.582411790,1535224998.567093351,Unknown,True,[],Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_cemetery_s135_d045/B/repeat3
afrl_cemetery_s135_d045,B,3,gyro_bias_delta,27,1788799337.624380170,1535224998.607330245,Unknown,True,"[-0.00860517, -0.0472695, 0.0100613]",Unknown,Unknown,Unknown,existing_frozen_log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_additive_budget_v1/backend/afrl_cemetery_s135_d045/B/repeat3
