sequence,raw_index,stamp_ns,track_id,previous_x,previous_y,B_failure,C_x,C_y,C_fb,C_accepted,S_x,S_y,S_fb,S_accepted,category,C_offline_steps,S_offline_steps,C_termination,S_termination,visual_identity,physical_correctness,S_info_0,S_info_1,S_info_2,S_info_3,C_offline_displacement_px,S_offline_displacement_px
H02,130,1523958593403053617,1627,257.0,8.0,border_fail,259.670654296875,6.6731462478637695,0.018018415952838124,False,259.8630952835083,6.66073215007782,0.09098662701664643,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.28423547744751,6.271113395690918,3.208867073059082,-0.04112635552883148,,
H02,130,1523958593403053617,1628,319.0,4.0,ncc_fail,322.656982421875,2.583909034729004,0.038040115419154544,False,322.95092010498047,2.747476816177368,0.1310181959600688,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.220557689666748,5.198207378387451,2.9809627532958984,-0.03553396835923195,,
H02,130,1523958593403053617,1629,201.0,7.0,border_fail,202.78933715820312,5.614500999450684,0.08411194697541306,False,202.8158082962036,5.699779391288757,0.05745853221131494,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.3040571212768555,6.27985954284668,3.287703037261963,-0.03575097769498825,,
H02,130,1523958593403053617,1632,6.0,50.0,border_fail,6.38217830657959,48.70313262939453,0.0019784198377229387,False,6.538397669792175,48.58092510700226,0.16491206086324364,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-4.827835559844971,4.815205097198486,2.762681722640991,-0.03659174218773842,,
H02,131,1523958593454100561,1,332.22943115234375,503.8387756347656,border_fail,333.3160705566406,504.78424072265625,0.007783478237827666,False,333.373178929934,504.7352962160366,0.09485456180235768,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.871373340179579,6.869011394641234,3.307986490226496,-0.04070489656043017,,
H02,131,1523958593454100561,175,483.311767578125,503.7421875,border_fail,484.6403503417969,505.15203857421875,0.016059670707502496,False,484.4723294420212,505.05782167290795,0.13020806737149046,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.635404544863377,5.634109184585213,2.9874490939696443,-0.04871840450091014,,
H02,131,1523958593454100561,457,441.15521240234375,498.65631103515625,fb_fail,443.4600830078125,499.1048583984375,1.0934660836829921,False,442.2921350394602,499.82525208949727,0.15204348448432956,True,S_only,0,3,not_accepted,completed_3_step_check,Unknown,Unknown,-5.445137102327726,5.454719395984389,2.8742457654576556,-0.07223994378622223,,6.166863950072109
H02,131,1523958593454100561,582,343.59765625,495.8701171875,ncc_fail,344.3682556152344,497.6185302734375,0.03116267639811045,True,344.76400352743576,496.78509454269033,0.09472125804753627,True,both,3,1,completed_3_step_check,ncc_fail,Unknown,Unknown,-6.867386010828341,6.851597244571167,3.255313131191542,-0.06215713869791273,5.188767501116725,1.8765963306856286
H02,131,1523958593454100561,1050,18.54477882385254,287.4271240234375,ncc_fail,19.415664672851562,286.97314453125,0.001762027827090777,True,19.343599964811084,287.00317455664214,0.06657028489730979,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-6.757929943228385,6.738399253715942,3.3912334455257263,-0.034636298076674316,3.710665025633337,3.711158880389744
H02,131,1523958593454100561,1496,194.3810272216797,420.37213134765625,ncc_fail,195.59576416015625,420.742919921875,0.004132963505890475,True,195.56581862195858,420.76807518112935,0.03679875611025698,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-7.035189665219516,7.0166745521291425,3.5849772473475348,-0.03773043235100777,4.187574115190029,4.18573847366294
H02,131,1523958593454100561,1508,257.8042297363281,177.57943725585938,ncc_fail,260.21929931640625,179.36622619628906,0.003286418703971803,True,260.1296511166581,179.21858539918915,0.046168782687506696,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-8.014344053544976,7.985797386552502,3.984235652548999,-0.04514630856831382,8.768744928659155,8.76580056488826
H02,131,1523958593454100561,1520,247.2300262451172,65.76167297363281,ncc_fail,249.64910888671875,65.47835540771484,0.0028041735552782996,True,249.74822640216067,65.41765118152844,0.0730504431043653,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-8.588231460710855,8.554492407622508,4.23271032245613,-0.047029265810415125,8.120042575765362,8.139070890761387
H02,131,1523958593454100561,1545,276.6737976074219,166.84104919433594,ncc_fail,279.34857177734375,168.45223999023438,0.003641707492718823,True,279.3059416933762,168.42674530593328,0.025945685346391113,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-8.168897014231042,8.138971855106183,4.053860457391292,-0.04515840872241583,9.553095548677641,9.547898642570415
H02,131,1523958593454100561,1564,35.640357971191406,294.55926513671875,ncc_fail,36.47673034667969,294.31988525390625,0.0031409764188139676,True,36.465577704967195,294.31029625477055,0.02334962715861731,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-7.6780028058641925,7.645745305550058,3.8354160850895536,-0.04012978803197806,3.327325619782654,3.3288482545700213
H02,131,1523958593454100561,1626,443.9666442871094,299.2112121582031,ncc_fail,448.2295837402344,304.12786865234375,0.152500063224881,True,446.978735551382,300.30891245450175,0.05774862482835059,True,both,0,0,fb_fail,ncc_fail,Unknown,Unknown,-6.973658554785891,6.9370775975817915,3.1352427620372763,-0.10626212563839604,0.0,0.0
H02,131,1523958593454100561,1635,183.0,2.0,ncc_fail,184.77992248535156,0.3747539520263672,0.16386743254410663,False,184.64218187332153,0.5299453735351562,0.10898663225732264,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.840930938720703,5.815988540649414,3.1253786087036133,-0.037561848759651184,,
H02,131,1523958593454100561,1636,298.0,1.0,ncc_fail,301.5265808105469,-0.5659780502319336,0.1582955264030729,False,301.6216847896576,-0.40965867042541504,nan,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.525233268737793,5.517636775970459,2.9454126358032227,-0.026514176279306412,,
H02,131,1523958593454100561,1643,5.0,162.0,border_fail,5.8499345779418945,160.77297973632812,0.03344625974070622,False,5.865234375,160.91698026657104,0.05549609955920097,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.592631816864014,5.5702972412109375,2.898270845413208,-0.03025597333908081,,
H02,131,1523958593454100561,1644,6.0,48.0,border_fail,6.46574592590332,46.6159782409668,0.0077379410959363005,False,6.52468204498291,46.50854301452637,0.13601328479699454,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.1385087966918945,5.129828453063965,2.927800416946411,-0.03671479970216751,,
H02,131,1523958593454100561,1645,322.0,2.0,ncc_fail,325.7040710449219,0.5833425521850586,0.05956832694825081,False,325.8716387748718,0.7033418416976929,0.05436673640594445,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.483570575714111,5.470108985900879,2.965014934539795,-0.028625918552279472,,
H02,131,1523958593454100561,1646,257.0,6.0,border_fail,259.65594482421875,4.56218147277832,0.12859551901730185,False,259.954213142395,4.565468668937683,0.08689813153921318,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.057375431060791,6.04362678527832,3.1135623455047607,-0.031823497265577316,,
H02,131,1523958593454100561,1647,52.0,1.0,fb_fail,52.686458587646484,-1.2229194641113281,0.48044327095860545,False,52.71685600280762,-0.7411274909973145,nan,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-4.872347354888916,4.8414788246154785,2.9622278213500977,-0.04210719093680382,,
H02,132,1523958593503224464,184,273.3914794921875,421.9466247558594,ncc_fail,274.7275695800781,423.4009094238281,0.06598491800993982,True,274.85109065792443,423.38867783844387,0.08991397308455074,True,both,0,0,ncc_fail,ncc_fail,Unknown,Unknown,-6.6503133883708845,6.630124875872427,2.933755074987472,-0.06958721145548674,0.0,0.0
H02,132,1523958593503224464,292,185.50511169433594,386.20928955078125,ncc_fail,186.39004516601562,386.9450988769531,0.019659935684907173,True,186.79464349980458,386.5212714325946,0.0364057979728707,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-7.016085062105553,6.996287998239156,3.4559162984029657,-0.044437975095756393,3.1841667876891626,3.029226440947217
H02,132,1523958593503224464,310,236.64463806152344,414.32061767578125,ncc_fail,237.91476440429688,417.3236999511719,0.03538632935754947,True,238.00861690645615,414.94676971873935,0.025983769535462053,True,both,0,0,ncc_fail,ncc_fail,Unknown,Unknown,-6.503969095184565,6.505838104435974,3.089167883782745,-0.06135002258554119,0.0,0.0
H02,132,1523958593503224464,558,405.2530517578125,491.546630859375,ncc_fail,406.4921875,495.4281005859375,0.025107288367659446,True,406.7347845875165,495.82362327142266,0.35012558816254885,True,both,2,0,backward_fail,fb_fail,Unknown,Unknown,-7.227672791683375,7.190626752851784,2.72188467417007,-0.12700044403430466,7.495386125169373,0.0
H02,132,1523958593503224464,968,631.1072387695312,296.6083068847656,ncc_fail,634.5628662109375,298.28460693359375,0.41311290553737123,False,634.1620972616756,298.35871248727926,0.08736365934321878,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.385701600045735,6.347659175221717,3.2992731702819778,-0.04003067816017935,,
H02,132,1523958593503224464,1351,143.34336853027344,9.638764381408691,border_fail,144.8545684814453,7.916111946105957,0.005147907547460742,False,144.81936337669043,7.987370326508658,0.05837183409289859,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.231511309249974,5.200441937186167,2.9164500531527215,-0.04033718206649409,,
H02,132,1523958593503224464,1366,236.9341278076172,169.4505615234375,ncc_fail,239.13023376464844,170.71742248535156,0.00417036969819904,True,239.06946888459507,170.79838048669475,0.11682836938632346,True,both,1,2,ncc_fail,ncc_fail,Unknown,Unknown,-8.131534770882126,8.097746821187457,3.9418627795680594,-0.04889459467696991,2.5576218550469427,5.108273607619256
H02,132,1523958593503224464,1499,291.3794860839844,344.5038146972656,ncc_fail,293.5539855957031,348.3316650390625,0.006176926682165406,True,293.42039942971275,348.561224042506,0.09308315276285341,True,both,3,0,completed_3_step_check,ncc_fail,Unknown,Unknown,-8.575358397438546,8.539541722204149,4.185820804611634,-0.06697810588237349,13.15364825232663,0.0
H02,132,1523958593503224464,1515,162.3274688720703,25.732486724853516,ncc_fail,163.636474609375,24.347572326660156,0.005462396405532138,True,163.9041563766852,24.37431857149582,0.04061894619066448,True,both,2,2,ncc_fail,ncc_fail,Unknown,Unknown,-7.134721277739831,7.117812901798727,3.621087319904772,-0.04136541448442488,4.116538965390735,4.109033366624081
H02,132,1523958593503224464,1531,145.84774780273438,367.3633728027344,ncc_fail,147.13963317871094,367.59375,0.00341810498647294,True,147.07575303577812,367.63768979598296,0.03656192172136449,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-7.95719039798398,7.9319586478673845,3.968593723331327,-0.04275847394757919,4.226444361832819,4.23838301734739
H02,132,1523958593503224464,1624,408.6335144042969,411.54339599609375,ncc_fail,411.2167663574219,413.5360412597656,0.040711615916038425,True,411.4862496252427,417.314095608552,0.06747975745460284,True,both,0,1,ncc_fail,ncc_fail,Unknown,Unknown,-7.235991653939059,7.209255006923277,3.0338077042627143,-0.09690461463529275,0.0,5.167230670498038
H02,132,1523958593503224464,1638,238.501220703125,8.562240600585938,border_fail,241.10647583007812,6.926731109619141,0.19383803672998587,False,241.06328632395184,7.127500960531565,0.051304039561264184,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.421520335276185,6.396093066676579,3.2974558096166913,-0.03338520513849966,,
H02,132,1523958593503224464,1642,438.4078674316406,330.5228271484375,fb_fail,442.2872009277344,335.4712219238281,0.0157228327676093,True,441.35604042899666,331.5259079887768,0.30653969024151895,True,both,0,0,fb_fail,ncc_fail,Unknown,Unknown,-7.080301768321025,7.0537245504303545,3.155349430094547,-0.10591378346896968,0.0,0.0
H02,132,1523958593503224464,1654,336.0,506.0,ncc_fail,337.17510986328125,506.8260498046875,0.01849790719315566,False,337.2742509841919,506.8015161752701,0.1297799777616984,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.715378284454346,6.709952354431152,3.228109836578369,-0.05881771445274353,,
H02,132,1523958593503224464,1657,6.0,160.0,border_fail,6.9557294845581055,158.71826171875,0.04400860253064852,False,6.988528668880463,158.76830995082855,0.06159250220221718,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.514916896820068,5.501591205596924,2.9010238647460938,-0.03435639664530754,,
H02,132,1523958593503224464,1658,263.0,5.0,ncc_fail,265.9022216796875,3.4233150482177734,0.19165909684354274,False,266.01282000541687,3.499790072441101,0.0834692392249671,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.271163463592529,6.258220195770264,3.1890299320220947,-0.030975650995969772,,
H02,132,1523958593503224464,1660,373.0,322.0,ncc_fail,376.20269775390625,325.1939392089844,0.04582933540319534,True,376.35277938842773,326.5537395477295,0.36490039918797357,True,both,3,0,completed_3_step_check,ncc_fail,Unknown,Unknown,-5.345973968505859,5.29587984085083,2.674058675765991,-0.07684589922428131,16.183728189782393,0.0
H02,132,1523958593503224464,1661,328.0,1.0,ncc_fail,331.76861572265625,-0.6681156158447266,0.2555355090981903,False,331.9805805683136,-0.448775053024292,nan,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.299595832824707,5.283440589904785,2.9644672870635986,-0.032581113278865814,,
H02,132,1523958593503224464,1662,174.0,3.0,ncc_fail,175.50962829589844,1.3194446563720703,0.11268571745480631,False,175.7018860578537,1.379288911819458,0.04766678685498864,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.654358386993408,5.635760307312012,3.043891429901123,-0.03966701030731201,,
H02,132,1523958593503224464,1666,7.0,47.0,border_fail,7.5722246170043945,45.55335998535156,0.010575884794729677,False,7.581462919712067,45.461825013160706,0.08732992903836814,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.203604698181152,5.1921515464782715,2.992758274078369,-0.04232824593782425,,
H02,133,1523958593554833005,25,280.96893310546875,503.76763916015625,border_fail,282.086669921875,504.60894775390625,0.001897251103804877,False,282.1208648898635,504.40516095698996,0.06564298696555448,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.195936096081562,6.1846989487674175,3.2526246371913663,-0.03090770390596307,,
H02,133,1523958593554833005,108,477.29217529296875,503.2010498046875,border_fail,478.6423034667969,504.5489501953125,0.1677151251142289,False,478.55539508960953,504.3879129526815,0.1720730275226602,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.757931839735988,5.745779746429314,2.9499729734686166,-0.04749847884665673,,
H02,133,1523958593554833005,936,250.88572692871094,420.0398254394531,ncc_fail,252.33306884765625,423.01531982421875,0.13613889976831445,True,252.22954194365929,421.2111903416104,0.06026729762250695,True,both,1,0,ncc_fail,ncc_fail,Unknown,Unknown,-6.715078656066222,6.694097905070386,3.0408811369356954,-0.06492741288239254,2.5951856638881914,0.0
H02,133,1523958593554833005,1249,222.1884307861328,100.52717590332031,ncc_fail,224.30743408203125,100.4510498046875,0.0018707580315001264,True,224.41934060889804,100.52150341791197,0.14188570632163933,True,both,3,0,completed_3_step_check,ncc_fail,Unknown,Unknown,-8.354165426425995,8.307108244940823,4.094696055662094,-0.04915818687418798,6.9410223838341905,0.0
H02,133,1523958593554833005,1453,373.2222900390625,224.57931518554688,ncc_fail,377.0855712890625,227.31427001953125,0.0028355083823990764,True,377.27507438193845,227.1405621246653,0.16080273176361326,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-7.504236463150779,7.491496888269232,3.530783368949966,-0.05992546465824869,14.509345800659359,14.482405295016946
H02,133,1523958593554833005,1549,253.31781005859375,131.50491333007812,ncc_fail,255.83419799804688,132.26043701171875,0.0036164617716725306,True,255.8893963148979,132.26318545343503,0.05860076925683774,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-8.661460930593735,8.621151292973524,4.239289402979766,-0.04887576685387814,8.430465047277568,8.443947310657583
H02,133,1523958593554833005,1649,109.02357482910156,381.4574890136719,ncc_fail,110.12565612792969,381.53594970703125,0.001560057280395146,True,110.08356434982102,381.476107734855,0.001668879771078306,True,both,1,3,ncc_fail,completed_3_step_check,Unknown,Unknown,-7.579775660632734,7.562922967471,3.8357932129146386,-0.038614798737915866,1.1427832701520335,3.669688439131135
H02,133,1523958593554833005,1652,265.45556640625,185.61349487304688,ncc_fail,268.05413818359375,187.35232543945312,0.004096636766247518,True,268.06883228705846,187.23797654795342,0.0210045087081821,True,both,1,1,ncc_fail,ncc_fail,Unknown,Unknown,-8.283076538713217,8.252670018674706,4.018705613682592,-0.04695926296440217,2.963306695929178,2.9400016328629652
H02,133,1523958593554833005,1653,261.72509765625,71.67597961425781,ncc_fail,264.5686340332031,71.37139129638672,0.0048480765281946345,True,264.5705184669884,71.29030173897785,0.06123074140191998,True,both,0,0,ncc_fail,ncc_fail,Unknown,Unknown,-8.638444199865397,8.60328410749095,4.2706615346822865,-0.048626438112594705,0.0,0.0
H02,133,1523958593554833005,1669,142.0,4.0,ncc_fail,143.68072509765625,2.148432731628418,0.058324286378558514,False,143.4092971086502,2.1642974615097046,0.10005711501125762,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-4.8843889236450195,4.860430717468262,2.739614963531494,-0.03368337079882622,,
H02,133,1523958593554833005,1672,439.0,336.0,ncc_fail,442.93597412109375,341.26123046875,0.04601874714931286,True,442.28126215934753,338.47930097579956,1.1589262504867428,False,C_only,3,0,completed_3_step_check,not_accepted,Unknown,Unknown,-5.909934997558594,5.893983840942383,2.616339683532715,-0.1055125743150711,17.674509154141703,
H02,133,1523958593554833005,1673,241.0,8.0,border_fail,243.59934997558594,6.541404724121094,0.01739059348667686,False,243.5930836200714,6.468754887580872,0.03310848481411019,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.489203453063965,6.46170711517334,3.323608636856079,-0.03238243982195854,,
H02,133,1523958593554833005,1674,337.0,507.0,ncc_fail,338.2320861816406,507.79986572265625,0.11322031766573204,False,338.3112722635269,507.85442876815796,0.03215099567418608,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-7.003458023071289,6.990701198577881,3.3649086952209473,-0.0605890117585659,,
H02,133,1523958593554833005,1675,188.0,1.0,ncc_fail,189.69430541992188,-0.75115966796875,0.20795701270035136,False,189.79869675636292,-0.6941574811935425,nan,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.682961463928223,5.65610408782959,3.0323967933654785,-0.03581152856349945,,
H02,133,1523958593554833005,1676,260.0,2.0,ncc_fail,263.0143127441406,0.5058622360229492,0.06909020777688718,False,262.9800457954407,0.3946683406829834,0.06910741597398559,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.215890884399414,6.197103023529053,3.190981864929199,-0.03005441650748253,,
H02,133,1523958593554833005,1681,7.0,159.0,border_fail,8.003358840942383,157.60174560546875,0.044859976105338414,True,8.04116940498352,157.7243949174881,0.057095647755887186,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-5.881986618041992,5.866314888000488,2.9996867179870605,-0.03271252661943436,5.518023286782178,5.508421063407415
H02,133,1523958593554833005,1685,328.0,2.0,ncc_fail,331.7652587890625,0.5380096435546875,0.11394119028020355,False,332.0874605178833,0.32544147968292236,0.11613370914986862,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.651778221130371,5.637779712677002,3.0776102542877197,-0.033515121787786484,,
H02,134,1523958593603129504,37,210.4557342529297,396.9739990234375,ncc_fail,211.61782836914062,397.8128662109375,0.010964615877567556,True,211.70848615411808,398.42298172487466,0.5775230256913187,True,both,2,3,ncc_fail,completed_3_step_check,Unknown,Unknown,-6.7889045208753895,6.768139936719766,3.0459277504500357,-0.05830782494481469,3.0920886580105895,4.686133111481753
H02,134,1523958593603129504,343,539.7470092773438,503.9033203125,border_fail,541.0121459960938,505.4616394042969,0.04313904438556585,False,540.8777974449872,505.26430925737054,0.14874173660267478,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.467001331765374,5.448774942772076,2.9759340263539684,-0.04561297074025217,,
H02,134,1523958593603129504,615,430.16046142578125,501.1840515136719,border_fail,431.5625305175781,504.8724670410156,0.0799067104753005,False,431.51407998393506,503.79661221895213,1.3739715176830514,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.2214586356603245,6.170541963026927,2.6198818397640493,-0.10114653658515597,,
H02,134,1523958593603129504,1124,261.2630920410156,252.54986572265625,ncc_fail,263.587890625,254.8042449951172,0.0037608813822465775,True,263.6688194101918,254.75878824456646,0.12748593967936267,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-7.708275687875765,7.663324903506425,3.692790191757379,-0.04833884205600048,10.230843703511585,10.234987226785062
H02,134,1523958593603129504,1179,629.5144653320312,124.41748809814453,border_fail,633.6056518554688,125.41925811767578,0.060587635183283146,False,633.7640060341906,125.49373695029242,0.1383273079350948,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.606720773881591,5.597315275447611,3.0621440500336883,-0.04200102264578624,,
H02,134,1523958593603129504,1213,167.33522033691406,288.3996887207031,ncc_fail,168.99627685546875,288.53558349609375,0.004800217146047167,True,168.99649367186953,288.563091225036,0.020288770087360884,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-8.209500380423487,8.179599073086798,4.09266071513162,-0.04648281493033176,5.831305202506999,5.82981913847545
H02,134,1523958593603129504,1232,306.66668701171875,266.4009704589844,ncc_fail,309.513916015625,268.457763671875,0.004804750147465369,True,309.4221445514924,268.4322193405239,0.02361478160552051,True,both,0,3,ncc_fail,completed_3_step_check,Unknown,Unknown,-7.918983338735987,7.896262385068959,3.7962694320797916,-0.06113885905060661,0.0,10.988348428199043
H02,134,1523958593603129504,1313,116.50840759277344,340.4239501953125,ncc_fail,117.711669921875,340.5728454589844,0.0004888173974499923,True,117.69530375556398,340.5705946780655,0.03902102942100966,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-8.124771325022238,8.103734597784973,4.052208574032099,-0.04149439151059054,4.5550389523403165,4.553127665268796
H02,134,1523958593603129504,1317,374.2403564453125,23.426029205322266,ncc_fail,378.67041015625,22.522350311279297,0.000583648681640625,True,378.7247934451426,22.466602372793606,0.09028607909333503,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-6.712290287079782,6.685001479753792,3.5057520974604683,-0.045673918891752145,14.182744230020477,14.189061051139635
H02,134,1523958593603129504,1365,291.3983459472656,128.63031005859375,ncc_fail,294.64434814453125,129.36553955078125,0.006695601151074136,True,294.59153096158826,129.34843114012247,0.05205127198068513,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-8.40947227004327,8.369989965204168,4.166533368642735,-0.04937402590162044,10.723557110588626,10.700120447836632
H02,134,1523958593603129504,1372,631.778076171875,271.7580871582031,ncc_fail,634.943603515625,273.27703857421875,0.06265481758145079,False,635.064489918005,273.3627577058218,0.09827853747986642,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.180306618284948,6.152056726496397,3.2128003880003835,-0.03695869927871445,,
H02,134,1523958593603129504,1443,391.5535888671875,502.8873596191406,fb_fail,391.9860534667969,506.14453125,0.1329429245522659,False,392.8203473614575,505.8677105657748,0.2730765090352812,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-7.239677775703289,7.21075167701831,2.9629375907021185,-0.10478616160217033,,
H02,134,1523958593603129504,1602,154.74417114257812,392.4658203125,ncc_fail,156.1047821044922,392.5052490234375,0.0006873233416476568,True,155.932929992771,392.57325727494043,0.042174347841852144,True,both,1,3,ncc_fail,completed_3_step_check,Unknown,Unknown,-7.6434013332563495,7.617939621395536,3.825181601023928,-0.04022538392292463,1.3931287680679139,4.622998978326471
H02,134,1523958593603129504,1667,368.39862060546875,440.66448974609375,ncc_fail,370.7608642578125,445.61181640625,0.0065692232524064385,True,370.49492954065835,444.9012130894116,0.0867397920253481,True,both,3,0,completed_3_step_check,ncc_fail,Unknown,Unknown,-8.1234153135014,8.066499983767734,3.5518351965235455,-0.0935933885419474,14.546219371297727,0.0
H02,134,1523958593603129504,1678,380.39666748046875,327.5288391113281,ncc_fail,383.9347229003906,331.0260009765625,0.18472401208825065,True,383.791506806835,331.01845270891096,0.23764991891289747,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-7.4277177279968845,7.408634403639944,3.4881338837722637,-0.07292210714641421,16.16541550767244,16.161049768374394
H02,134,1523958593603129504,1682,299.30609130859375,349.7873840332031,ncc_fail,301.5527648925781,353.4548034667969,0.0016729089445392756,True,301.52533930233244,353.2885883465491,0.03859976420368304,True,both,3,3,completed_3_step_check,completed_3_step_check,Unknown,Unknown,-8.003121145562103,7.979484722832632,3.970842210911524,-0.06034267785095131,12.660062686030942,12.645499616597762
H02,134,1523958593603129504,1690,144.0,2.0,ncc_fail,145.7974395751953,0.1580820083618164,0.13181840285845148,False,145.42108535766602,0.18076086044311523,0.10453598656774865,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.152948379516602,5.125245094299316,2.9277472496032715,-0.03590124472975731,,
H02,134,1523958593603129504,1692,244.0,6.0,ncc_fail,246.66793823242188,4.485147476196289,0.05265159122713579,False,246.784029006958,4.390581250190735,0.10086452382637855,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.8567304611206055,5.831246376037598,3.0594332218170166,-0.029752369970083237,,
H02,134,1523958593603129504,1696,338.0,509.0,ncc_fail,339.2138366699219,509.7883605957031,0.15334796656122346,False,339.283540725708,509.87825828790665,0.110806290761233,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.432967662811279,6.418802261352539,3.2338173389434814,-0.058958832174539566,,
H02,134,1523958593603129504,1705,331.0,2.0,ncc_fail,334.8292236328125,0.5516633987426758,0.0814202048268221,False,335.0841884613037,0.6190775632858276,0.11434250038010087,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-5.475834846496582,5.460848331451416,2.964423894882202,-0.029163219034671783,,
H02,135,1523958593653745930,39,254.86973571777344,425.4427185058594,ncc_fail,256.32818603515625,428.08563232421875,0.03273965833903957,True,256.34038688161405,426.5997924168721,0.6005013368613998,True,both,1,2,ncc_fail,ncc_fail,Unknown,Unknown,-6.420738635593953,6.409862177727577,2.8557641097299924,-0.0635499219811474,2.690564299675744,5.768929756675914
H02,135,1523958593653745930,647,425.4300842285156,500.7465515136719,fb_fail,426.6700439453125,507.0033874511719,2.107793848736026,False,427.14264449504935,504.17082431280926,0.6517316201099235,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.204202059619583,6.133766441586554,2.495075769890528,-0.11284270952676861,,
H02,135,1523958593653745930,659,419.4647521972656,500.23095703125,fb_fail,415.3384094238281,510.5004577636719,8.633058957103136,False,421.2899314109633,504.26948876676596,0.21235655505374026,False,neither,0,0,not_accepted,not_accepted,Unknown,Unknown,-6.852936865106045,6.801990660899996,2.698474080840608,-0.10416961512010214,,
H02,135,1523958593653745930,727,409.2722473144531,496.6243591308594,fb_fail,413.5137939453125,526.2710571289062,nan,False,411.1875959000598,500.9549162334981,0.27357738300547063,True,S_only,0,0,not_accepted,border_fail,Unknown,Unknown,-7.5135770298665925,7.474709799952931,2.9112684864401044,-0.09548592040445524,,0.0
H02,135,1523958593653745930,729,393.8664245605469,489.90472412109375,forward_fail,nan,nan,nan,False,395.86996078691885,494.3397360886479,0.24425554242212047,True,S_only,0,0,not_accepted,forward_fail,Unknown,Unknown,-8.219485342588781,8.166218565731096,3.2609947408393833,-0.09792032661267007,,0.0
