run_slug,arm,public_id,source_id,first_frame,last_frame,public_observations,termination
afrl_bus_s180_d045,L6,10000226,7462,130,131,2,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000227,6846,131,131,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000228,4864,132,132,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000229,5934,132,132,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000230,6898,132,150,19,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000231,7565,132,138,7,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000232,7735,133,134,2,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000233,7749,133,138,6,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000234,7887,135,136,2,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000235,7908,136,136,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000236,7993,137,138,2,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000237,8011,137,137,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000238,8034,137,137,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000239,8044,138,138,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000240,8068,138,138,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000241,7979,139,143,5,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000242,8035,139,139,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000243,8131,139,140,2,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000244,8179,139,140,2,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000245,8194,139,139,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000246,8216,140,143,4,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000247,8255,140,140,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000248,5580,141,149,9,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000249,7344,141,141,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000250,7993,141,141,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000251,6886,142,144,3,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000252,7800,142,151,10,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000253,8324,144,145,2,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000254,8342,144,151,8,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000255,8441,145,145,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000256,6886,146,146,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000257,8464,146,150,5,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000258,8324,147,150,4,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000259,6712,150,150,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000260,8489,152,154,3,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000261,8920,152,152,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000262,6898,153,155,3,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000263,9022,153,153,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000264,9062,154,157,4,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000265,9077,154,156,3,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000266,8193,155,157,3,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000267,8342,155,157,3,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000268,9123,155,155,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000269,9129,156,158,3,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000270,9156,156,156,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000271,6898,157,158,2,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000272,9178,157,157,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000273,9262,158,158,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000274,9308,158,158,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000275,9376,159,159,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000276,5221,160,165,6,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000277,6308,160,161,2,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000278,9427,161,163,3,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000279,9500,161,166,6,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000280,9516,161,161,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000281,9533,161,165,5,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000282,9376,162,170,9,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000283,9542,162,162,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000284,6308,163,164,2,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000285,5790,164,170,7,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000286,9484,165,166,2,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000287,9566,166,185,20,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000288,9620,166,166,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000289,9138,167,167,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000290,9668,167,190,24,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000291,9826,167,169,3,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000292,9887,168,182,15,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000293,9620,170,170,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000294,9936,171,171,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000295,10081,171,172,2,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000296,10087,171,173,3,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000297,10098,172,173,2,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000298,9138,173,176,4,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000299,10127,174,182,9,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000300,10148,174,176,3,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000301,10098,177,211,35,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000302,10150,177,180,4,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000303,10305,181,185,5,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000304,10377,183,184,2,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000305,10482,183,187,5,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000306,10620,185,186,2,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000307,10127,186,186,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000308,10569,186,187,2,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000309,10646,187,198,12,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000310,10779,187,190,4,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000311,10899,188,195,8,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000312,10998,188,222,35,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000313,11070,191,211,21,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000314,11154,191,195,5,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000315,10779,196,199,4,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000316,11248,196,208,13,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000317,11154,199,199,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000318,11438,200,222,23,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000319,11466,200,212,13,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000320,10926,209,212,4,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000321,11226,212,212,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000322,11248,212,213,2,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000323,8716,213,213,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000324,11399,213,213,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000325,11537,213,223,11,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000326,12095,214,264,51,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000327,12184,214,218,5,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000328,12612,214,214,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000329,12430,215,221,7,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000330,10926,219,219,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000331,11463,220,221,2,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000332,11294,222,222,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000333,12267,222,223,2,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000334,12422,223,226,4,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000335,12688,223,237,15,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000336,12792,223,226,4,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000337,12824,224,224,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000338,13191,224,224,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000339,12907,225,226,2,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000340,13064,225,229,5,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000341,11438,227,230,4,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000342,12824,227,227,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000343,13337,227,227,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000344,13184,228,228,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000345,13388,228,232,5,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000346,13422,229,229,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000347,13424,230,232,3,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000348,13433,230,263,34,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000349,13184,231,234,4,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000350,13452,233,237,5,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000351,13521,233,233,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000352,13388,234,235,2,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000353,13514,235,237,3,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000354,13184,236,236,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000355,13531,237,254,18,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000356,13581,238,254,17,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000357,14049,238,240,3,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000358,14053,238,240,3,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000359,13452,241,248,8,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000360,13514,241,247,7,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000361,13333,248,257,10,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000362,13514,249,254,6,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000363,14368,255,265,11,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000364,14502,255,257,3,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000365,14935,255,262,8,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000366,14053,258,264,7,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000367,15031,258,265,8,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000368,13514,263,264,2,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000369,14208,264,264,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000370,15317,265,265,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000371,15396,265,265,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000372,15480,265,266,2,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000373,15623,265,265,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000374,12095,266,266,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000375,15783,266,267,2,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000376,15807,266,266,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000377,15812,266,266,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000378,13514,267,268,2,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000379,12095,268,268,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000380,15247,268,268,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000381,15665,268,270,3,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000382,16047,270,270,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000383,14157,271,277,7,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000384,16169,272,275,4,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000385,16179,272,272,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000386,15782,273,276,4,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000387,16244,273,275,3,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000388,14975,274,276,3,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000389,16289,274,276,3,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000390,16390,276,281,6,window_end_or_source_end
afrl_bus_s180_d045,L6,10000391,16392,276,281,6,window_end_or_source_end
afrl_bus_s180_d045,L6,10000392,16416,277,281,5,window_end_or_source_end
afrl_bus_s180_d045,L6,10000393,16474,277,277,1,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000394,16488,278,281,4,window_end_or_source_end
afrl_bus_s180_d045,L6,10000395,16500,278,279,2,source_missing_or_invalid
afrl_bus_s180_d045,L6,10000396,14157,279,281,3,window_end_or_source_end
afrl_bus_s180_d045,L6,10000397,16572,280,281,2,window_end_or_source_end
afrl_bus_s180_d045,L-all,10000000,75,4,4,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000001,165,5,5,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000002,168,5,32,28,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000003,184,6,9,4,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000004,219,6,9,4,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000005,116,7,8,2,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000006,57,8,14,7,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000007,221,8,9,2,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000008,334,8,9,2,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000009,339,8,14,7,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000010,356,8,9,2,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000011,382,9,9,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000012,416,10,10,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000013,446,10,21,12,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000014,466,10,11,2,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000015,472,10,10,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000016,495,11,11,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000017,527,11,11,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000018,535,11,13,3,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000019,116,12,12,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000020,305,12,17,6,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000021,148,13,13,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000022,184,13,14,2,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000023,400,13,13,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000024,527,13,13,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000025,2,14,14,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000026,219,14,14,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000027,236,14,31,18,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000028,627,14,15,2,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000029,527,15,16,2,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000030,742,15,16,2,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000031,757,15,18,4,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000032,771,15,15,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000033,809,16,16,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000034,450,17,20,4,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000035,529,17,24,8,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000036,805,17,19,3,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000037,248,18,20,3,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000038,527,18,18,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000039,555,18,18,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000040,627,18,18,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000041,742,18,21,4,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000042,908,18,18,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000043,917,18,19,2,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000044,951,18,18,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000045,184,19,24,6,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000046,441,19,19,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000047,931,19,22,4,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000048,1001,19,19,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000049,863,20,28,9,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000050,1037,20,26,7,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000051,1089,21,21,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000052,1106,21,25,5,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000053,1114,21,21,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000054,1117,21,21,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000055,135,22,32,11,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000056,450,22,32,11,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000057,782,22,33,12,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000058,1166,22,24,3,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000059,1177,22,22,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000060,1192,22,29,8,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000061,248,23,34,12,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000062,400,23,35,13,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000063,449,23,28,6,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000064,1259,23,34,12,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000065,573,24,25,2,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000066,1280,24,27,4,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000067,1211,25,28,4,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000068,1261,25,25,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000069,1350,25,28,4,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000070,1357,25,31,7,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000071,1359,25,25,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000072,1363,25,33,9,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000073,1373,25,33,9,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000074,15,26,29,4,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000075,1383,26,29,4,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000076,1438,26,28,3,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000077,1372,27,27,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000078,1459,27,28,2,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000079,1495,27,27,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000080,1356,28,28,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000081,1462,28,28,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000082,1503,28,29,2,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000083,1521,28,28,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000084,1523,28,28,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000085,1536,28,32,5,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000086,1537,28,28,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000087,1538,28,30,3,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000088,1548,28,31,4,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000089,1556,28,29,2,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000090,929,29,31,3,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000091,1585,29,29,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000092,1610,29,34,6,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000093,1003,30,32,3,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000094,1089,30,31,2,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000095,1647,30,33,4,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000096,1673,30,32,3,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000097,1681,31,32,2,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000098,1699,31,31,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000099,1701,31,33,3,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000100,1741,32,32,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000101,1755,32,34,3,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000102,1756,32,35,4,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000103,1759,32,33,2,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000104,1760,32,34,3,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000105,1651,33,33,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000106,1824,33,33,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000107,58,34,34,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000108,1515,34,34,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000109,1835,34,34,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000110,1879,34,35,2,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000111,1910,34,34,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000112,1914,34,34,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000113,1917,34,34,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000114,135,35,35,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000115,168,35,35,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000116,752,35,38,4,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000117,1001,35,35,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000118,1177,35,35,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000119,1192,35,35,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000120,1281,35,37,3,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000121,1632,35,35,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000122,1897,35,35,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000123,412,36,37,2,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000124,1008,36,37,2,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000125,1798,36,36,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000126,2022,36,38,3,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000127,25,37,37,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000128,2054,37,55,19,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000129,218,38,38,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000130,1778,38,38,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000131,1897,38,38,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000132,2124,38,41,4,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000133,2135,38,38,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000134,1894,39,39,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000135,2185,39,40,2,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000136,2189,39,42,4,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000137,2200,39,40,2,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000138,7,40,40,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000139,218,40,46,7,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000140,2257,40,40,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000141,2289,41,41,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000142,2306,41,41,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000143,2307,41,41,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000144,2337,41,41,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000145,2239,42,42,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000146,2257,42,42,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000147,2282,42,42,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000148,2364,42,46,5,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000149,2384,42,42,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000150,2185,43,43,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000151,2504,44,44,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000152,1561,45,45,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000153,2338,45,46,2,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000154,2523,45,50,6,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000155,2589,46,51,6,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000156,2605,46,46,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000157,210,47,48,2,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000158,1897,47,47,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000159,2262,47,47,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000160,2327,47,47,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000161,2641,47,50,4,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000162,122,48,51,4,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000163,2624,48,48,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000164,2707,48,48,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000165,2805,49,49,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000166,257,50,50,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000167,736,50,50,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000168,2828,50,50,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000169,2833,50,50,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000170,2707,51,51,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000171,2882,51,53,3,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000172,518,52,52,1,source_missing_or_invalid
afrl_bus_s180_d045,L-all,10000173,2956,52,52,1,source_missing_or_invalid
