family,run_dir,feature_id,lineage_observations,seed_observations,first_frame,confirmation_frame,last_frame,post_confirmation_observations,median_nearest_classical_px,median_motion_ratio_to_classical,passes_same_rule,causal_selected,feature_frames,metrics_exported_source_total
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v4_fr60_90_export,10000003,7,7,159,163,165,3,37.25437452455816,0.44847320112616423,0,0,224,152
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun11_sparse_contrib_repair_v1_fr75_95_export,10000010,7,7,33,37,39,3,33.69277089639558,0.6322818755204942,0,0,149,31
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun11_xfeat_budget40_fr75_95_export,10000010,7,7,33,37,39,3,33.69277089639558,0.6322818755204942,0,0,149,31
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun11_xfeat_stalehealthy_v1_fr75_95_export,10000010,7,7,33,37,39,3,33.69277089639558,0.6322818755204942,0,0,149,31
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun27_seedchain_fr110_130_probe_oldcontract,536,7,7,8,12,14,3,32.934178596186136,1.0229174257418596,0,0,189,50
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_active_v5_afrl_fr80_110_probe,10000049,7,7,55,59,61,3,31.546510668449855,0.3641877930530248,0,0,243,479
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v10_adaptive_budget_fr80_110_export,10000049,7,7,55,59,61,3,31.546510668449855,0.3641877930530248,0,0,243,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v7_hold40_fr80_110_export,10000049,7,7,55,59,61,3,31.546510668449855,0.3641877930530248,0,0,243,479
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v9_fr80_budget360_fr80_110_export,10000049,7,7,55,59,61,3,31.546510668449855,0.3641877930530248,0,0,243,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_adaptive_support_v11_fr80_110_export,10000049,7,7,55,59,61,3,31.546510668449855,0.3641877930530248,0,0,243,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recovery_veto_budget_v1_fr80_110_export,10000049,7,7,55,59,61,3,31.546510668449855,0.3641877930530248,0,0,243,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recovery_veto_v1_fr80_110_export,10000049,7,7,55,59,61,3,31.546510668449855,0.3641877930530248,0,0,243,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_init30_nostale_v1_fr80_110_export,10000021,7,7,55,59,61,3,31.546510668449855,0.3641877930530248,0,0,243,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_budget240_v1_fr80_110_export,10000049,7,7,55,59,61,3,31.546510668449855,0.3641877930530248,0,0,243,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_motion2_v1_fr80_110_export,10000049,7,7,55,59,61,3,31.546510668449855,0.3641877930530248,0,0,243,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_v1_fr80_110_export,10000049,7,7,55,59,61,3,31.546510668449855,0.3641877930530248,0,0,243,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v2_fr80_110_export,10000049,7,7,55,59,61,3,31.546510668449855,0.3641877930530248,0,0,243,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v3_fr80_110_export,10000049,7,7,55,59,61,3,31.546510668449855,0.3641877930530248,0,0,243,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v4_fr80_110_export,10000049,7,7,55,59,61,3,31.546510668449855,0.3641877930530248,0,0,243,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun11_motion_adaptive_v1_fr75_95_export,10000010,7,7,33,37,39,3,30.776435007577867,0.7177758108910942,0,0,149,31
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun11_refill_regress_batch1_fr75_95_export,10000010,7,7,33,37,39,3,30.776435007577867,0.7177758108910942,0,0,149,31
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_ratio08_budget240_v1_fr90_120_export,10000121,7,7,83,87,89,3,25.073525362876484,3.0584514926943664,0,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_parity350_probe_v1_fr75_95_export,10000015,7,7,37,41,43,3,24.76984127481879,0.4049608413858929,0,0,149,59
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_ratio08_budget240_v1_fr80_110_export,10000010,7,7,25,29,31,3,24.43169713671351,0.46265100277483207,0,0,243,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_counter_recheck_v1_fr85_105_export,10000010,7,7,24,28,30,3,24.18046356931262,0.8339998141125899,0,0,169,65
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_late_v1_fr85_105_export,10000010,7,7,24,28,30,3,24.18046356931262,0.8339998141125899,0,0,169,65
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun11_matched_xfeat_batch3_fr85_105_export,10000010,7,7,24,28,30,3,24.18046356931262,0.8339998141125899,0,0,169,65
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_fr90like_budget80_probe_v1_fr85_115_export,10000010,7,7,24,28,30,3,24.18046356931262,0.8339998141125899,0,0,244,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_recenthealth_probe_export_v1_fr85_115_export,10000010,7,7,24,28,30,3,24.18046356931262,0.8339998141125899,0,0,244,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_recenthealth_probe_export_v2_fr85_115_export,10000010,7,7,24,28,30,3,24.18046356931262,0.8339998141125899,0,0,244,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_riskq_v5_fr85_probe_fr85_115_export,10000010,7,7,24,28,30,3,24.18046356931262,0.8339998141125899,0,0,244,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_motion6_ratio08_budget240_v1_fr70_100_export,10000111,7,7,122,126,128,3,24.027227572897036,0.3646919199962046,0,0,227,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_motion6_ratio08_budget240_v1_fr70_100_export,10000006,7,7,23,27,29,3,17.54499329251937,0.7655077187499134,0,0,227,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_ratio08_budget240_v1_fr70_100_export,10000006,7,7,23,27,29,3,17.54499329251937,0.7655077187499134,0,0,227,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_visible2_budget240_v1_fr80_110_export,10000103,7,7,163,167,169,3,16.323499717700635,1.552376381969239,0,0,243,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_adaptive_support_v11_fr90_120_export,10000190,7,7,172,176,178,3,14.482885933397254,0.4034699390002791,0,0,268,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recovery_veto_budget_v1_fr90_120_export,10000190,7,7,172,176,178,3,14.482885933397254,0.4034699390002791,0,0,268,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_motion2_v1_fr90_120_export,10000142,7,7,172,176,178,3,14.482885933397254,0.4034699390002791,0,0,268,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_v1_fr90_120_export,10000190,7,7,172,176,178,3,14.482885933397254,0.4034699390002791,0,0,268,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_ratio08_budget240_v1_fr110_140_export,10000067,7,7,74,78,80,3,10.99936009624201,0.4890212527990433,0,0,265,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_ratio08_budget240_v1_fr90_120_export,10000126,7,7,87,91,93,3,8.385441834975527,0.8019415958274144,0,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_adaptive_support_v11_fr60_90_export,10000045,7,7,56,60,62,3,2.1348157023483383,0.21437912564969944,0,0,224,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recenthealth_v1_fr60_90_export,10000045,7,7,56,60,62,3,2.1348157023483383,0.21437912564969944,0,0,224,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recenthealth_v2_fr60_90_export,10000045,7,7,56,60,62,3,2.1348157023483383,0.21437912564969944,0,0,224,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recovery_veto_budget_v1_fr60_90_export,10000027,7,7,56,60,62,3,2.1348157023483383,0.21437912564969944,0,0,224,248
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recovery_veto_v1_fr60_90_export,10000027,7,7,56,60,62,3,2.1348157023483383,0.21437912564969944,0,0,224,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_agegate20_v1_fr90_120_export,10000225,6,6,262,266,267,2,39.49756948669905,0.6352568137711408,0,0,268,351
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_more_fr_neighborhood_v1_fr55_75_export,10000020,6,6,84,88,89,2,38.41285438400225,0.07162426320577676,0,0,151,61
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_finalmirror_guard_v1_fr70_100_export,10000003,6,6,78,82,83,2,38.313407721256596,0.5424164941937989,0,0,227,36
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_preserve_budget_probe_v1_fr70_100_export,10000045,6,6,78,82,83,2,38.313407721256596,0.5424164941937989,0,0,227,236
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_recenthealth_guard_v1_fr70_100_export,10000011,6,6,78,82,83,2,38.313407721256596,0.5424164941937989,0,0,227,52
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_motion6_ratio08_budget240_v1_fr90_120_export,10000067,6,6,47,51,52,2,37.64176119556702,0.8378372288800386,0,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_ratio08_budget240_v1_fr90_120_export,10000067,6,6,47,51,52,2,37.64176119556702,0.8378372288800386,0,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_covonly_scan_v1_fr50_80_export,10000018,6,6,149,153,154,2,34.02208496701711,0.1996040602307482,0,0,232,67
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v6_fr25_45_export,10000116,6,6,143,147,148,2,32.63863260747581,0.30545198407654806,0,0,192,299
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_motion6_ratio08_budget240_v1_fr70_100_export,10000068,6,6,81,85,86,2,32.6290019328506,0.5835788706408742,0,0,227,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_ratio08_budget240_v1_fr70_100_export,10000070,6,6,81,85,86,2,32.6290019328506,0.5835788706408742,0,0,227,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_agegate20_v1_fr80_110_export,10000046,6,6,56,60,61,2,31.546510668449855,0.3641877930530248,0,0,243,284
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_support_balanced_v105_fr80_110_export,10000018,6,6,56,60,61,2,31.546510668449855,0.3622800353464624,0,0,243,135
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_visible2_budget240_v1_fr80_110_export,10000025,6,6,56,60,61,2,31.546510668449855,0.3641877930530248,0,0,243,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_ratio08_budget240_v1_fr110_140_export,10000024,6,6,49,53,54,2,30.49493835652297,0.30241176278442305,0,0,265,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_active_v5_afrl_fr70_100_probe,10000214,6,6,187,191,192,2,29.41750790124394,0.7656987311236416,0,0,227,522
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v6_fr70_100_export,10000160,6,6,187,191,192,2,29.41750790124394,0.7656987311236416,0,0,227,359
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v7_hold40_fr70_100_export,10000214,6,6,187,191,192,2,29.41750790124394,0.7656987311236416,0,0,227,522
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recenthealth_v2_fr70_100_export,10000151,6,6,187,191,192,2,29.41750790124394,0.7656987311236416,0,0,227,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_formal_v3_positive_windows_fr120_150_export,10000071,6,6,85,89,90,2,29.264725508032114,0.5621572937077887,0,0,243,342
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_motion6_ratio08_budget240_v1_fr70_100_export,10000026,6,6,63,67,68,2,27.351983247262236,0.9674983551120665,0,0,227,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_ratio08_budget240_v1_fr70_100_export,10000026,6,6,63,67,68,2,27.351983247262236,0.9674983551120665,0,0,227,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_agegate20_v1_fr60_90_export,10000149,6,6,204,208,209,2,26.391022570025967,0.25042799733058585,0,0,224,279
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_budget240_v1_fr60_90_export,10000058,6,6,204,208,209,2,26.391022570025967,0.25042799733058585,0,0,224,152
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_v1_fr60_90_export,10000058,6,6,204,208,209,2,26.391022570025967,0.25042799733058585,0,0,224,152
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v2_fr60_90_export,10000058,6,6,204,208,209,2,26.391022570025967,0.25042799733058585,0,0,224,152
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v3_fr60_90_export,10000058,6,6,204,208,209,2,26.391022570025967,0.25042799733058585,0,0,224,152
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v4_fr60_90_export,10000058,6,6,204,208,209,2,26.391022570025967,0.25042799733058585,0,0,224,152
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_agegate20_v1_fr90_120_export,10000196,6,6,239,243,244,2,26.06425768806476,0.39050204669766947,0,0,268,351
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_recenthealth_guard_v1_fr75_95_export,10000002,6,6,38,42,43,2,24.76984127481879,0.4049608413858929,0,0,149,67
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun11_xfeat_budget40_fr85_105_export,10000010,6,6,24,28,29,2,24.18046356931262,0.8339998141125899,0,0,169,40
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_formal_v3_positive_windows_fr70_100_export,10000088,6,6,124,128,129,2,18.16296989903506,0.6109112838237621,0,0,227,262
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v6_fr70_100_export,10000094,6,6,122,126,127,2,17.96089184963512,0.519539519506154,0,0,227,359
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_motion6_ratio08_budget240_v1_fr70_100_export,10000007,6,6,24,28,29,2,15.465951280237459,1.6072678575218398,0,0,227,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_ratio08_budget240_v1_fr70_100_export,10000007,6,6,24,28,29,2,15.465951280237459,1.6072678575218398,0,0,227,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_motion2_v1_fr90_120_export,10000160,6,6,222,226,227,2,15.34776584463084,1.18919602643941,0,0,268,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_visible2_budget240_v1_fr90_120_export,10000093,6,6,222,226,227,2,15.34776584463084,1.18919602643941,0,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_visible2_budget240_v1_fr90_120_export,10000081,6,6,173,177,178,2,14.482885933397254,0.4034699390002791,0,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_ratio08_budget240_v1_fr90_120_export,10000111,6,6,76,80,81,2,10.036123844598169,1.7911945572784798,0,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_ratio08_budget240_v1_fr80_110_export,10000000,6,6,20,24,25,2,9.669647358742669,0.42729533442231377,0,0,243,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_motion6_ratio08_budget240_v1_fr90_120_export,10000043,6,6,38,42,43,2,9.39194572712243,0.7741677780230606,0,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_ratio08_budget240_v1_fr90_120_export,10000043,6,6,38,42,43,2,9.39194572712243,0.7741677780230606,0,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_motion6_ratio08_budget240_v1_fr90_120_export,10000111,6,6,160,164,165,2,8.597033358139882,0.9357663439461857,0,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_covonly_scan_v1_fr110_140_export,10000060,6,6,174,178,179,2,5.843970607288348,0.5627909146884648,0,0,265,160
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_ratio08_budget240_v1_fr90_120_export,10000106,6,6,74,78,79,2,5.739178789016505,0.9121284447387448,0,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun27_seedchain_fr110_130_mirror_probe,535,6,6,4,8,9,2,5.253047496515667,0.27897310962188754,0,0,189,50
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_formal_v3_positive_windows_fr80_110_export,10000139,6,6,148,152,153,2,3.864334717120978,0.41263077086891864,0,0,243,293
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_jun07_preserve_budget_probe_v1_fr80_110_export,10000127,6,6,148,152,153,2,3.8480143420362456,0.5295737441655619,0,0,243,274
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_earlyburst_probe_v1_fr85_115_export,10000030,6,6,69,73,74,2,3.686410703135329,0.9310703413133289,0,0,244,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_freshhold0_export_probe_v1_fr85_115_export,10000030,6,6,69,73,74,2,3.686410703135329,0.9310703413133289,0,0,244,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_freshhold0_export_probe_v2_fr85_115_export,10000030,6,6,69,73,74,2,3.686410703135329,0.9310703413133289,0,0,244,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_init30_nostale_v1_fr85_115_export,10000028,6,6,69,73,74,2,3.686410703135329,0.9310703413133289,0,0,244,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_preserve_budget_export_probe_v1_fr85_115_export,10000030,6,6,69,73,74,2,3.686410703135329,0.9310703413133289,0,0,244,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_preserve_xfeatq06_probe_v1_fr85_115_export,10000030,6,6,69,73,74,2,3.686410703135329,0.9310703413133289,0,0,244,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_shortseed_v1_fr85_115_export,10000027,6,6,69,73,74,2,3.686410703135329,0.9310703413133289,0,0,244,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_stalehealthy_export_probe_v1_fr85_115_export,10000030,6,6,69,73,74,2,3.686410703135329,0.9310703413133289,0,0,244,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_stalehealthy_formal_v2_fr85_115_export,10000030,6,6,69,73,74,2,3.686410703135329,0.9310703413133289,0,0,244,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_stalehealthy_vins_probe_v1_fr85_115_export,10000030,6,6,69,73,74,2,3.686410703135329,0.9310703413133289,0,0,244,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_active_v5_afrl_fr25_45_probe,10000007,6,6,21,25,26,2,3.580527070512307,1.2729359966426845,0,0,192,644
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_lowtexture_support_xfeat_v10_adaptive_budget_fr25_45_export,10000007,6,6,21,25,26,2,3.580527070512307,1.2729359966426845,0,0,192,80
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_covonly_scan_v1_fr60_90_export,10000017,6,6,57,61,62,2,2.1304870302224255,0.21437912564969944,0,0,224,130
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_support_balanced_v105_fr60_90_export,10000017,6,6,57,61,62,2,2.1304870302224255,0.21437912564969944,0,0,224,224
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_adaptive_support_v11_fr90_120_export,10000111,5,5,83,87,87,1,87.46324025313892,2.5388915531206675,0,0,268,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_agegate20_v1_fr90_120_export,10000073,5,5,83,87,87,1,87.46324025313892,2.5388915531206675,0,0,268,351
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may29_xfeat_recovery_veto_budget_v1_fr90_120_export,10000111,5,5,83,87,87,1,87.46324025313892,2.5388915531206675,0,0,268,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_age10_budget240_v1_fr90_120_export,10000111,5,5,83,87,87,1,87.46324025313892,2.5388915531206675,0,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_age12_budget240_v1_fr90_120_export,10000111,5,5,83,87,87,1,87.46324025313892,2.5388915531206675,0,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_age8_budget240_v1_fr90_120_export,10000111,5,5,83,87,87,1,87.46324025313892,2.5388915531206675,0,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_q03_profile_verify_v1_fr90_120_export,10000111,5,5,83,87,87,1,87.46324025313892,2.5388915531206675,0,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_budget240_v1_fr90_120_export,10000111,5,5,83,87,87,1,87.46324025313892,2.5388915531206675,0,0,268,240
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_recovery_burst_v1_fr90_120_export,10000111,5,5,83,87,87,1,87.46324025313892,2.5388915531206675,0,0,268,360
afrl,/mnt/data/AQUA-FE_WS/logs/afrl_cave_v31/external_hybrid_xfeat_every2_may30_xfeat_riskq_formal_v1_fr90_120_export,10000111,5,5,83,87,87,1,87.46324025313892,2.5388915531206675,0,0,268,240
