schema_version,queue_index,run_id,allocated_at,window_id,dataset_family,sequence,window_start_s,window_end_s,arm,replay_index,algorithmic_slot,backend_replay,source_frontend_queue_index,source_run_id,source_provenance_kind,source_provenance_hash,feature_bag,feature_bag_sha256,attestation_path,attestation_sha256,expected_run_dir,expected_attempt_dir,status,method_lock_hash,backend_queue_lock_hash,outcome_boundary
isj-p07-backend-run-allocation-v1,11,isj-nativeq-v3_P07_aqualoc_archaeology-A02_4500-5400_P_f0_b02_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A02:0005,aqualoc_archaeology,A02,225.0,270.0,P_legacy_nativeq_xfeat_seedchain_v3,2,b02,b02,3,isj-nativeq-v3_P07_aqualoc_archaeology-A02_4500-5400_P_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,c7de300ead2cda95b1554dcbe439e6a90e69c2d35fbe131c6c1eb78d7aab719f,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a02_0005_p_attempt01_klt_safe_fallback/features.bag,7b9cbc6b4fcfa2640a12f0f42aa99d4610b1ab43fed39027f06a6fa2928ec9f9,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a02_0005_p_attempt01_klt_safe_fallback/features.bag.quality-contract.json,3a0dbeca2dd4684945ed204f83381519562ce398aa89b96d617d4c7b44f00198,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A02-0005_p_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_011_isj-nativeq-v3_P07_aqualoc_archaeology-A02_4500-5400_P_f0_b02_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,12,isj-nativeq-v3_P07_aqualoc_archaeology-A02_4500-5400_P_f0_b03_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A02:0005,aqualoc_archaeology,A02,225.0,270.0,P_legacy_nativeq_xfeat_seedchain_v3,3,b03,b03,3,isj-nativeq-v3_P07_aqualoc_archaeology-A02_4500-5400_P_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,c7de300ead2cda95b1554dcbe439e6a90e69c2d35fbe131c6c1eb78d7aab719f,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a02_0005_p_attempt01_klt_safe_fallback/features.bag,7b9cbc6b4fcfa2640a12f0f42aa99d4610b1ab43fed39027f06a6fa2928ec9f9,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a02_0005_p_attempt01_klt_safe_fallback/features.bag.quality-contract.json,3a0dbeca2dd4684945ed204f83381519562ce398aa89b96d617d4c7b44f00198,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A02-0005_p_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_012_isj-nativeq-v3_P07_aqualoc_archaeology-A02_4500-5400_P_f0_b03_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,13,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_B1_f0_b01_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A01:0018,aqualoc_archaeology,A01,810.0,855.0,B1_klt_nativeq_v3,1,b01,b01,4,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_B1_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,991c2bd78fd5ebc816fefa0473f8086ebed24921d2b1c8ab606ee08fd31619cd,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a01_0018_b1_attempt01/features.bag,fee3985a7a3a9e960e71d26b825582756633c431fa849414ebe995818f12879b,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a01_0018_b1_attempt01/features.bag.quality-contract.json,a9d53ba030a7d932a12c5727821d78ae76786c8d59fc2f3802bbd35abb9b1b79,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A01-0018_b1_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_013_isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_B1_f0_b01_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,14,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_B1_f0_b02_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A01:0018,aqualoc_archaeology,A01,810.0,855.0,B1_klt_nativeq_v3,2,b02,b02,4,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_B1_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,991c2bd78fd5ebc816fefa0473f8086ebed24921d2b1c8ab606ee08fd31619cd,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a01_0018_b1_attempt01/features.bag,fee3985a7a3a9e960e71d26b825582756633c431fa849414ebe995818f12879b,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a01_0018_b1_attempt01/features.bag.quality-contract.json,a9d53ba030a7d932a12c5727821d78ae76786c8d59fc2f3802bbd35abb9b1b79,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A01-0018_b1_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_014_isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_B1_f0_b02_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,15,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_B1_f0_b03_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A01:0018,aqualoc_archaeology,A01,810.0,855.0,B1_klt_nativeq_v3,3,b03,b03,4,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_B1_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,991c2bd78fd5ebc816fefa0473f8086ebed24921d2b1c8ab606ee08fd31619cd,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a01_0018_b1_attempt01/features.bag,fee3985a7a3a9e960e71d26b825582756633c431fa849414ebe995818f12879b,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a01_0018_b1_attempt01/features.bag.quality-contract.json,a9d53ba030a7d932a12c5727821d78ae76786c8d59fc2f3802bbd35abb9b1b79,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A01-0018_b1_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_015_isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_B1_f0_b03_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,16,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_P_f0_b01_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A01:0018,aqualoc_archaeology,A01,810.0,855.0,P_legacy_nativeq_xfeat_seedchain_v3,1,b01,b01,5,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_P_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,75c468af54d80abac39f2c5ed5e71db62f3626651385758a2feb6996ee393610,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a01_0018_p_attempt01_klt_safe_fallback/features.bag,fee3985a7a3a9e960e71d26b825582756633c431fa849414ebe995818f12879b,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a01_0018_p_attempt01_klt_safe_fallback/features.bag.quality-contract.json,81bc92427f5b96cfde55a6cea41aa58821efe1c59ac9df6884089c3318ec5098,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A01-0018_p_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_016_isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_P_f0_b01_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,17,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_P_f0_b02_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A01:0018,aqualoc_archaeology,A01,810.0,855.0,P_legacy_nativeq_xfeat_seedchain_v3,2,b02,b02,5,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_P_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,75c468af54d80abac39f2c5ed5e71db62f3626651385758a2feb6996ee393610,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a01_0018_p_attempt01_klt_safe_fallback/features.bag,fee3985a7a3a9e960e71d26b825582756633c431fa849414ebe995818f12879b,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a01_0018_p_attempt01_klt_safe_fallback/features.bag.quality-contract.json,81bc92427f5b96cfde55a6cea41aa58821efe1c59ac9df6884089c3318ec5098,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A01-0018_p_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_017_isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_P_f0_b02_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,18,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_P_f0_b03_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A01:0018,aqualoc_archaeology,A01,810.0,855.0,P_legacy_nativeq_xfeat_seedchain_v3,3,b03,b03,5,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_P_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,75c468af54d80abac39f2c5ed5e71db62f3626651385758a2feb6996ee393610,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a01_0018_p_attempt01_klt_safe_fallback/features.bag,fee3985a7a3a9e960e71d26b825582756633c431fa849414ebe995818f12879b,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a01_0018_p_attempt01_klt_safe_fallback/features.bag.quality-contract.json,81bc92427f5b96cfde55a6cea41aa58821efe1c59ac9df6884089c3318ec5098,logs/aqualoc_archaeo_vins/external_klt_every2_p07_backend_aqualoc_archaeology-A01-0018_p_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_018_isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_P_f0_b03_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,19,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_B0_f0_b01_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A01:0018,aqualoc_archaeology,A01,810.0,855.0,B0_native_vins_origin_v1,1,b01,b01,,B0_NATIVE_DATA:aqualoc_archaeology:A01:0018,B0_NATIVE_DATA_IDENTITY_V1,05d6745bc736bc8f32b4abea932537d1a5873a60ef10070b5ffa9c7225b9ddb2,,,,,logs/aqualoc_archaeo_vins/origin_klt_every2_p07_backend_aqualoc_archaeology-A01-0018_b0_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_019_isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_B0_f0_b01_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,20,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_B0_f0_b02_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A01:0018,aqualoc_archaeology,A01,810.0,855.0,B0_native_vins_origin_v1,2,b02,b02,,B0_NATIVE_DATA:aqualoc_archaeology:A01:0018,B0_NATIVE_DATA_IDENTITY_V1,05d6745bc736bc8f32b4abea932537d1a5873a60ef10070b5ffa9c7225b9ddb2,,,,,logs/aqualoc_archaeo_vins/origin_klt_every2_p07_backend_aqualoc_archaeology-A01-0018_b0_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_020_isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_B0_f0_b02_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,21,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_B0_f0_b03_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A01:0018,aqualoc_archaeology,A01,810.0,855.0,B0_native_vins_origin_v1,3,b03,b03,,B0_NATIVE_DATA:aqualoc_archaeology:A01:0018,B0_NATIVE_DATA_IDENTITY_V1,05d6745bc736bc8f32b4abea932537d1a5873a60ef10070b5ffa9c7225b9ddb2,,,,,logs/aqualoc_archaeo_vins/origin_klt_every2_p07_backend_aqualoc_archaeology-A01-0018_b0_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_021_isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_B0_f0_b03_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,22,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_M_f0_b01_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A01:0018,aqualoc_archaeology,A01,810.0,855.0,M_xfeat_pairwise_nativeq_v1,1,b01,b01,6,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_M_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,149dd9de9a9034e46f34a38a5e618aaea1e9aacee4ff2f27144f821f203f81b4,logs/aqualoc_archaeo_vins/external_xfeat_every2_isj_p07_aqualoc_archaeology_a01_0018_m_attempt01/features.bag,a9cbab3a25c5e1302915814bfb383d63eb23edaa223c63691427a7fc6a3b6ae6,logs/aqualoc_archaeo_vins/external_xfeat_every2_isj_p07_aqualoc_archaeology_a01_0018_m_attempt01/features.bag.p05-xfeat-contract.json,e7c8b00f52a9fce010a34cc71ab422b4fad0e6e96d1b5fa3062a9dbf05ce306d,logs/aqualoc_archaeo_vins/external_xfeat_every2_p07_backend_aqualoc_archaeology-A01-0018_m_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_022_isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_M_f0_b01_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,23,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_M_f0_b02_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A01:0018,aqualoc_archaeology,A01,810.0,855.0,M_xfeat_pairwise_nativeq_v1,2,b02,b02,6,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_M_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,149dd9de9a9034e46f34a38a5e618aaea1e9aacee4ff2f27144f821f203f81b4,logs/aqualoc_archaeo_vins/external_xfeat_every2_isj_p07_aqualoc_archaeology_a01_0018_m_attempt01/features.bag,a9cbab3a25c5e1302915814bfb383d63eb23edaa223c63691427a7fc6a3b6ae6,logs/aqualoc_archaeo_vins/external_xfeat_every2_isj_p07_aqualoc_archaeology_a01_0018_m_attempt01/features.bag.p05-xfeat-contract.json,e7c8b00f52a9fce010a34cc71ab422b4fad0e6e96d1b5fa3062a9dbf05ce306d,logs/aqualoc_archaeo_vins/external_xfeat_every2_p07_backend_aqualoc_archaeology-A01-0018_m_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_023_isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_M_f0_b02_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,24,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_M_f0_b03_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_archaeology:A01:0018,aqualoc_archaeology,A01,810.0,855.0,M_xfeat_pairwise_nativeq_v1,3,b03,b03,6,isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_M_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,149dd9de9a9034e46f34a38a5e618aaea1e9aacee4ff2f27144f821f203f81b4,logs/aqualoc_archaeo_vins/external_xfeat_every2_isj_p07_aqualoc_archaeology_a01_0018_m_attempt01/features.bag,a9cbab3a25c5e1302915814bfb383d63eb23edaa223c63691427a7fc6a3b6ae6,logs/aqualoc_archaeo_vins/external_xfeat_every2_isj_p07_aqualoc_archaeology_a01_0018_m_attempt01/features.bag.p05-xfeat-contract.json,e7c8b00f52a9fce010a34cc71ab422b4fad0e6e96d1b5fa3062a9dbf05ce306d,logs/aqualoc_archaeo_vins/external_xfeat_every2_p07_backend_aqualoc_archaeology-A01-0018_m_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_024_isj-nativeq-v3_P07_aqualoc_archaeology-A01_16200-17100_M_f0_b03_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,25,isj-nativeq-v3_P07_aqualoc_harbor-H05_1800-2700_P_f0_b01_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_harbor:H05:0002,aqualoc_harbor,H05,90.0,135.0,P_legacy_nativeq_xfeat_seedchain_v3,1,b01,b01,7,isj-nativeq-v3_P07_aqualoc_harbor-H05_1800-2700_P_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,b84258a02ed9b1251b1e0d416ae9d5362f3a534c3b87a19d7c5fd1ff00d99914,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h05_0002_p_attempt01_klt_safe_fallback/features.bag,dd43658fb6848796a577b51dad278985d547d66f023cc56f70d9d8225a481788,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h05_0002_p_attempt01_klt_safe_fallback/features.bag.quality-contract.json,077f69d3197581885c32d5af155faaaf665ac7b6d121e35c5122e33bbabfb913,logs/aqualoc_real_vins/external_klt_every2_p07_backend_aqualoc_harbor-H05-0002_p_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_025_isj-nativeq-v3_P07_aqualoc_harbor-H05_1800-2700_P_f0_b01_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,26,isj-nativeq-v3_P07_aqualoc_harbor-H05_1800-2700_P_f0_b02_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_harbor:H05:0002,aqualoc_harbor,H05,90.0,135.0,P_legacy_nativeq_xfeat_seedchain_v3,2,b02,b02,7,isj-nativeq-v3_P07_aqualoc_harbor-H05_1800-2700_P_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,b84258a02ed9b1251b1e0d416ae9d5362f3a534c3b87a19d7c5fd1ff00d99914,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h05_0002_p_attempt01_klt_safe_fallback/features.bag,dd43658fb6848796a577b51dad278985d547d66f023cc56f70d9d8225a481788,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h05_0002_p_attempt01_klt_safe_fallback/features.bag.quality-contract.json,077f69d3197581885c32d5af155faaaf665ac7b6d121e35c5122e33bbabfb913,logs/aqualoc_real_vins/external_klt_every2_p07_backend_aqualoc_harbor-H05-0002_p_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_026_isj-nativeq-v3_P07_aqualoc_harbor-H05_1800-2700_P_f0_b02_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,27,isj-nativeq-v3_P07_aqualoc_harbor-H05_1800-2700_P_f0_b03_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_harbor:H05:0002,aqualoc_harbor,H05,90.0,135.0,P_legacy_nativeq_xfeat_seedchain_v3,3,b03,b03,7,isj-nativeq-v3_P07_aqualoc_harbor-H05_1800-2700_P_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,b84258a02ed9b1251b1e0d416ae9d5362f3a534c3b87a19d7c5fd1ff00d99914,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h05_0002_p_attempt01_klt_safe_fallback/features.bag,dd43658fb6848796a577b51dad278985d547d66f023cc56f70d9d8225a481788,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h05_0002_p_attempt01_klt_safe_fallback/features.bag.quality-contract.json,077f69d3197581885c32d5af155faaaf665ac7b6d121e35c5122e33bbabfb913,logs/aqualoc_real_vins/external_klt_every2_p07_backend_aqualoc_harbor-H05-0002_p_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_027_isj-nativeq-v3_P07_aqualoc_harbor-H05_1800-2700_P_f0_b03_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-run-allocation-v1,28,isj-nativeq-v3_P07_aqualoc_harbor-H05_1800-2700_M_f0_b01_20260808T035400Z,2026-08-08T11:54:00+08:00,aqualoc_harbor:H05:0002,aqualoc_harbor,H05,90.0,135.0,M_xfeat_pairwise_nativeq_v1,1,b01,b01,8,isj-nativeq-v3_P07_aqualoc_harbor-H05_1800-2700_M_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,0d4e79a3c7c38efe7797a5890494779e0c31f41fd4a30d962996d01d6b77fb0d,logs/aqualoc_real_vins/external_xfeat_every2_isj_p07_aqualoc_harbor_h05_0002_m_attempt01/features.bag,db7a94c0007785fbef169ee1ac370446b392b26589745df0bb3c66db82b55b53,logs/aqualoc_real_vins/external_xfeat_every2_isj_p07_aqualoc_harbor_h05_0002_m_attempt01/features.bag.p05-xfeat-contract.json,71ec281d517035a30ef6d5e09a8fd1e148df0ed845a68ddb6bfc5d2ad6c01571,logs/aqualoc_real_vins/external_xfeat_every2_p07_backend_aqualoc_harbor-H05-0002_m_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_028_isj-nativeq-v3_P07_aqualoc_harbor-H05_1800-2700_M_f0_b01_20260808T035400Z_attempt01,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,a4a9fd20541be949ab78e584e1e5ccd4346c049dba79962112f6d1e8e7b8533e,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
